 altitude/km, 32COS->CO+32S, OH->O+H, CO2->CO+O, 33COS->CO+33S, 34COS->CO+34S, 36COS->CO+36S, 32SO->32S+O, 33SO->33S+O, 34SO->34S+O, 36SO->36S+O, 32CS2->32CS+32S, 32CS2->32CS2E, 33CS2->33CS+33S, 33CS2->33CS2E, 34CS2->34CS+34S, 34CS2->34CS2E, 36CS2->36CS+36S, 36CS2->36CS2E, O2->O+O, O3->O2+O, 32SO2->32SO+O, 32SO2->32SO2_1, 32SO2->32SO2_3, 33SO2->33SO+O, 33SO2->33SO2_1, 33SO2->33SO2_3, 34SO2->34SO+O, 34SO2->34SO2_1, 34SO2->34SO2_3, 36SO2->36SO+O, 36SO2->36SO2_1, 36SO2->36SO2_3, 32H2S->32SH+H, H2O->OH+H, H2O->H2+O, 33H2S->33SH+H, 34H2S->34SH+H, 36H2S->36SH+H, H2->H+H, HO2->OH+O, 32SO3->32SO2+O, 33SO3->33SO2+O, 34SO3->34SO2+O, 36SO3->36SO2+O, N2->N+N
           1   4.3103514469627586E-015   8.7288319574022954E-029   0.0000000000000000        4.3107099292435433E-015   4.3114473298546949E-015   4.3122927437424540E-015   2.1124710373008226E-016   2.0840284580555712E-016   2.0434701116743471E-016   1.9856918407887775E-016   5.3668002353270732E-018   3.7214005910644552E-009   5.3668002353270732E-018   3.7214005910644552E-009   5.3668002353270732E-018   3.7214005910644552E-009   5.3668002353270732E-018   3.7214005910644552E-009   3.1444873747185566E-023   3.5161432240947307E-009   3.3017543094077275E-024   2.8648712405130705E-008   2.6155200940724155E-010   3.3269989378017181E-024   2.8549745538318190E-008   2.6712424656502054E-010   3.3366145076752401E-024   2.8488526082284042E-008   2.6623208158298824E-010   3.3420338690368699E-024   2.8470617698311069E-008   2.6642125194150475E-010   1.2002547895165546E-010   3.8150073080296346E-038   0.0000000000000000        1.2002547895165546E-010   1.2002547895165546E-010   1.2002547895165546E-010   0.0000000000000000        9.9265243979832043E-016   2.6310553293306746E-011   2.6310553293306746E-011   2.6310553293306746E-011   2.6310553293306746E-011   0.0000000000000000     
           2   4.5267799256073990E-015   9.5347912784878465E-027   0.0000000000000000        4.5272329238234797E-015   4.5281657689759327E-015   4.5292379618713490E-015   2.4653823263548640E-016   2.4331705259812918E-016   2.3867301924048437E-016   2.3203786379044220E-016   5.9914339781886314E-018   3.7379113468586848E-009   5.9914339781886314E-018   3.7379113468586848E-009   5.9914339781886314E-018   3.7379113468586848E-009   5.9914339781886314E-018   3.7379113468586848E-009   1.6149138162647292E-022   3.5574373308622481E-009   3.6123470399081735E-022   2.8968794862669179E-008   2.6211029954062383E-010   3.6321583843971713E-022   2.8867394235724746E-008   2.6770306444729391E-010   3.6300100740135212E-022   2.8802924522843894E-008   2.6680769154737609E-010   3.6258986021802055E-022   2.8781126403500184E-008   2.6699762355008471E-010   1.2119751024767233E-010   1.6929319129461676E-034   0.0000000000000000        1.2119751024767233E-010   1.2119751024767233E-010   1.2119751024767233E-010   0.0000000000000000        1.2618632672400017E-015   2.6603105118768179E-011   2.6603105118768179E-011   2.6603105118768179E-011   2.6603105118768179E-011   0.0000000000000000     
           3   4.7863869158718331E-015   6.3487357029974715E-025   0.0000000000000000        4.7871106396109303E-015   4.7886086422407260E-015   4.7903438343166987E-015   2.9863667820218113E-016   2.9485610819479781E-016   2.8933316173627776E-016   2.8134747622293910E-016   6.7637876220870805E-018   3.7524645464465093E-009   6.7637876220870805E-018   3.7524645464465093E-009   6.7637876220870805E-018   3.7524645464465093E-009   6.7637876220870805E-018   3.7524645464465093E-009   8.7493226360636181E-022   3.5941663553659333E-009   2.5061974084751950E-020   2.9248808252313216E-008   2.6261586786295089E-010   2.5131331402066246E-020   2.9145522999106739E-008   2.6822720096542540E-010   2.5028030270630562E-020   2.9078715580992856E-008   2.6732892881995524E-010   2.4926662376657193E-020   2.9054202353875236E-008   2.6751954714909300E-010   1.2222441086536171E-010   1.8450361605658746E-031   0.0000000000000000        1.2222441086536171E-010   1.2222441086536171E-010   1.2222441086536171E-010   0.0000000000000000        2.1192301162777282E-015   2.6861749795570493E-011   2.6861749795570493E-011   2.6861749795570493E-011   2.6861749795570493E-011   0.0000000000000000     
           4   5.3433693586794248E-015   2.7368612916268796E-023   0.0000000000000000        5.3451508081113648E-015   5.3488652727382054E-015   5.3532137180233175E-015   4.3341296334713148E-016   4.2780810642943967E-016   4.1971075267090132E-016   4.0764021452606910E-016   9.1412949069880871E-018   3.7656514937649956E-009   9.1412949069880871E-018   3.7656514937649956E-009   9.1412949069880871E-018   3.7656514937649956E-009   9.1412949069880871E-018   3.7656514937649956E-009   4.8318291526765027E-021   3.6277279823673077E-009   1.1197028324010626E-018   2.9501053002797079E-008   2.6308401571894546E-010   1.1195015077459139E-018   2.9396259168032676E-008   2.6871252929239382E-010   1.1106758143164785E-018   2.9327736985012128E-008   2.6781157640851779E-010   1.1031607571259839E-018   2.9301309390777530E-008   2.6800282787046792E-010   1.2315114851708138E-010   2.3552160635100333E-028   0.0000000000000000        1.2315114851708138E-010   1.2315114851708138E-010   1.2315114851708138E-010   0.0000000000000000        6.0868763624894508E-015   2.7096966958689679E-011   2.7096966958689679E-011   2.7096966958689679E-011   2.7096966958689679E-011   0.0000000000000000     
           5   7.5092210319278317E-015   8.2690012666849731E-022   0.0000000000000000        7.5153038763652214E-015   7.5280221169414064E-015   7.5429917999420862E-015   1.1107904492051642E-015   1.0955398632741704E-015   1.0741830095732814E-015   1.0423536207879510E-015   3.9135562632479572E-017   3.7783526785852186E-009   3.9135562632479572E-017   3.7783526785852186E-009   3.9135562632479572E-017   3.7783526785852186E-009   3.9135562632479572E-017   3.7783526785852186E-009   2.6235830178198572E-020   3.6603170587810193E-009   3.3549255298147332E-017   2.9742707196286131E-008   2.6354383774864029E-010   3.3412556855649987E-017   2.9636640131270437E-008   2.6918921557298118E-010   3.2987328699877221E-017   2.9566830725631564E-008   2.6828563289931502E-010   3.2665187384196643E-017   2.9539052113750583E-008   2.6847750419250508E-010   1.2404335914150044E-010   1.2962124523097741E-024   0.0000000000000000        1.2404335914150044E-010   1.2404335914150044E-010   1.2404335914150044E-010   0.0000000000000000        2.6092211857825295E-014   2.7324817671861621E-011   2.7324817671861621E-011   2.7324817671861621E-011   2.7324817671861621E-011   0.0000000000000000     
           6   1.7433228556593904E-014   2.0349162623346562E-020   0.0000000000000000        1.7455357776078678E-014   1.7501505319482304E-014   1.7555820018219220E-014   5.5413073553843794E-015   5.4803983335512672E-015   5.3878560139783272E-015   5.2667180785287824E-015   8.5743219990068913E-016   3.7908547975701866E-009   8.5743219990068913E-016   3.7908547975701866E-009   8.5743219990068913E-016   3.7908547975701866E-009   8.5743219990068913E-016   3.7908547975701866E-009   1.3491459442654072E-019   3.6926695000541353E-009   7.1101230116433293E-016   2.9979976096715168E-008   2.6400264409065322E-010   7.0477459105790781E-016   2.9872787335911734E-008   2.6966484555410487E-010   6.9151649957458909E-016   2.9801979589118913E-008   2.6875864063271443E-010   6.8316810817795245E-016   2.9773234864589273E-008   2.6895112911790396E-010   1.2493816762067936E-010   4.5363760768281612E-022   0.0000000000000000        1.2493816762067936E-010   1.2493816762067936E-010   1.2493816762067936E-010   0.0000000000000000        1.2334058275916292E-013   2.7553004366401213E-011   2.7553004366401213E-011   2.7553004366401213E-011   2.7553004366401213E-011   0.0000000000000000     
           7   6.0813855820569316E-014   4.4320494658036389E-019   0.0000000000000000        6.0887634608615696E-014   6.1040450631963986E-014   6.1219759182551339E-014   3.4918130084087221E-014   3.4848765883043103E-014   3.4546151090026094E-014   3.4405729457721894E-014   2.4924906525838593E-014   3.8042511161324434E-009   2.4924906525838593E-014   3.8042511161324434E-009   2.4924906525838593E-014   3.8042511161324434E-009   2.4924906525838593E-014   3.8042511161324434E-009   6.3917141477686886E-019   3.7276780071078442E-009   1.1158686881338430E-014   3.0233951367751066E-008   2.6449966641785330E-010   1.1019766815884706E-014   3.0125681444510498E-008   2.7018009332020116E-010   1.0746818123015610E-014   3.0054052189015802E-008   2.6927104879458078E-010   1.0630206531775359E-014   3.0024608553342868E-008   2.6946420489202805E-010   1.2598394036599572E-010   2.9156961387683218E-020   0.0000000000000000        1.2598394036599572E-010   1.2598394036599572E-010   1.2598394036599572E-010   0.0000000000000000        5.5900520514159334E-013   2.7812410861969975E-011   2.7812410861969975E-011   2.7812410861969975E-011   2.7812410861969975E-011   0.0000000000000000     
           8   2.3029455131159308E-013   7.0085316892438548E-018   0.0000000000000000        2.3050131217994904E-013   2.3092466794860977E-013   2.3141913513912197E-013   2.2395979843131447E-013   2.2737693145355391E-013   2.2866024531701137E-013   2.3460564057499748E-013   4.7167918092245314E-013   3.8204462865579747E-009   4.7167918092245314E-013   3.8204462865579747E-009   4.7167918092245314E-013   3.8204462865579747E-009   4.7167918092245314E-013   3.8204462865579747E-009   2.7468363819171754E-018   3.7705662911572186E-009   1.3125806109152650E-013   3.0541453718997238E-008   2.6510500346305619E-010   1.2932353826471254E-013   3.0431990677491654E-008   2.7080763630225198E-010   1.2556420028110125E-013   3.0359606645566024E-008   2.6989513317070895E-010   1.2444579241972173E-013   3.0329641745738304E-008   2.7008910181018728E-010   1.2762663415346099E-010   6.4183726242275990E-019   0.0000000000000000        1.2762663415346099E-010   1.2762663415346099E-010   1.2762663415346099E-010   0.0000000000000000        2.3205465452753639E-012   2.8185244380136757E-011   2.8185244380136757E-011   2.8185244380136757E-011   2.8185244380136757E-011   0.0000000000000000     
           9   8.0468453642639656E-013   7.0790220824979713E-017   6.0503644967049237E-294   8.0511246769487024E-013   8.0596904932840276E-013   8.0696390026917848E-013   1.3630036430860563E-012   1.4094206404006423E-012   1.4373474436845013E-012   1.5186504062497680E-012   5.3126099081099120E-012   3.8402859210202104E-009   5.3126099081099120E-012   3.8402859210202104E-009   5.3126099081099120E-012   3.8402859210202104E-009   5.3126099081099120E-012   3.8402859210202104E-009   1.0608640109930970E-017   3.8241688300005902E-009   1.1392581388767039E-012   3.0920264912127422E-008   2.6584815513667383E-010   1.1201549856069098E-012   3.0809418330953291E-008   2.7157807519823013E-010   1.0847377706847232E-012   3.0736283605061428E-008   2.7066132314090551E-010   1.0722358318133050E-012   3.0705918130568512E-008   2.7085628978485487E-010   1.3118311860270883E-010   6.5033281453819851E-018   0.0000000000000000        1.3118311860270883E-010   1.3118311860270883E-010   1.3118311860270883E-010   0.0000000000000000        8.6578495685250330E-012   2.8872826386454400E-011   2.8872826386454400E-011   2.8872826386454400E-011   2.8872826386454400E-011   0.0000000000000000     
          10   2.5314115547902523E-012   5.0421706897012125E-016   1.6640153366052383E-250   2.5317969464363339E-012   2.5324793985243762E-012   2.5332608167286492E-012   7.5039828555680081E-012   7.8541637411773856E-012   8.0762717640056356E-012   8.6957266533966781E-012   4.1130760886515050E-011   3.8672226147657271E-009   4.1130760886515050E-011   3.8672226147657271E-009   4.1130760886515050E-011   3.8672226147657271E-009   4.1130760886515050E-011   3.8672226147657271E-009   3.7593497919521089E-017   3.8991462241313377E-009   7.4870406123404676E-012   3.1439487691889937E-008   2.6685590103077011E-010   7.3531651624581889E-012   3.1326826453920302E-008   2.7262287887889218E-010   7.1138197255526220E-012   3.1252833465342827E-008   2.7170035791817934E-010   7.0001331390260341E-012   3.1222147453497275E-008   2.7189667975525298E-010   1.4172517312595757E-010   4.2158036787796357E-017   0.0000000000000000        1.4172517312595757E-010   1.4172517312595757E-010   1.4172517312595757E-010   0.0000000000000000        2.9538740573375369E-011   3.0631566353680058E-011   3.0631566353680058E-011   3.0631566353680058E-011   3.0631566353680058E-011   0.0000000000000000     
